#X,#CH1,#CH2
#Second,#Volt,#Volt
-9.12E-05,-8.00E-03,2.00E-02
-9.08E-05,-4.00E-03,2.00E-02
-9.04E-05,0.00E+00,2.00E-02
-9.00E-05,-6.00E-03,2.00E-02
-8.96E-05,-8.00E-03,2.00E-02
-8.92E-05,-6.00E-03,2.00E-02
-8.88E-05,4.00E-03,2.00E-02
-8.84E-05,-4.00E-03,2.00E-02
-8.80E-05,-6.00E-03,0.00E+00
-8.76E-05,2.00E-03,2.00E-02
-8.72E-05,4.00E-03,2.00E-02
-8.68E-05,4.00E-03,2.00E-02
-8.64E-05,0.00E+00,2.00E-02
-8.60E-05,6.00E-03,2.00E-02
-8.56E-05,6.00E-03,2.00E-02
-8.52E-05,8.00E-03,2.00E-02
-8.48E-05,6.00E-03,2.00E-02
-8.44E-05,8.00E-03,2.00E-02
-8.40E-05,1.40E-02,2.00E-02
-8.36E-05,8.00E-03,2.00E-02
-8.32E-05,4.00E-03,2.00E-02
-8.28E-05,8.00E-03,2.00E-02
-8.24E-05,1.20E-02,2.00E-02
-8.20E-05,1.00E-02,2.00E-02
-8.16E-05,8.00E-03,0.00E+00
-8.12E-05,8.00E-03,2.00E-02
-8.08E-05,1.80E-02,2.00E-02
-8.04E-05,1.20E-02,2.00E-02
-8.00E-05,8.00E-03,2.00E-02
-7.96E-05,8.00E-03,2.00E-02
-7.92E-05,1.00E-02,2.00E-02
-7.88E-05,1.00E-02,2.00E-02
-7.84E-05,-2.00E-03,2.00E-02
-7.80E-05,4.00E-03,2.00E-02
-7.76E-05,6.00E-03,2.00E-02
-7.72E-05,4.00E-03,2.00E-02
-7.68E-05,0.00E+00,2.00E-02
-7.64E-05,4.00E-03,2.00E-02
-7.60E-05,2.00E-03,2.00E-02
-7.56E-05,2.00E-03,2.00E-02
-7.52E-05,-2.00E-03,2.00E-02
-7.48E-05,4.00E-03,2.00E-02
-7.44E-05,6.00E-03,2.00E-02
-7.40E-05,0.00E+00,2.00E-02
-7.36E-05,-8.00E-03,2.00E-02
-7.32E-05,-2.00E-03,2.00E-02
