#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.002336,-1.06,-0.0424
-0.0023356,-1.06,-0.0432
-0.0023352,-1.08,-0.0424
-0.0023348,-1.08,-0.0432
-0.0023344,-1.06,-0.0424
-0.002334,-1.06,-0.0432
-0.0023336,-1.06,-0.0416
-0.0023332,-1.06,-0.0432
-0.0023328,-1.06,-0.0408
-0.0023324,-1.06,-0.0432
-0.002332,-1.06,-0.0408
-0.0023316,-1.06,-0.0432
-0.0023312,-1.08,-0.0416
-0.0023308,-1.06,-0.0424
-0.0023304,-1.06,-0.0416
-0.00233,-1.08,-0.0416
-0.0023296,-1.08,-0.0424
-0.0023292,-1.08,-0.0424
-0.0023288,-1.08,-0.0408
-0.0023284,-1.06,-0.0424
-0.002328,-1.08,-0.0416
-0.0023276,-1.06,-0.0424
-0.0023272,-1.06,-0.0416
-0.0023268,-1.06,-0.0416
-0.0023264,-1.08,-0.0424
-0.002326,-1.08,-0.0432
-0.0023256,-1.06,-0.0424
-0.0023252,-1.06,-0.0408
-0.0023248,-1.06,-0.0416
-0.0023244,-1.08,-0.0416
-0.002324,-1.06,-0.0424
-0.0023236,-1.06,-0.0424
-0.0023232,-1.06,-0.0432
-0.0023228,-1.06,-0.0432
-0.0023224,-1.06,-0.0416
-0.002322,-1.06,-0.0408
-0.0023216,-1.06,-0.0416
-0.0023212,-1.06,-0.0416
-0.0023208,-1.06,-0.0424
-0.0023204,-1.06,-0.0408
-0.00232,-1.06,-0.0432
-0.0023196,-1.06,-0.0424
-0.0023192,-1.06,-0.0424
-0.0023188,-1.06,-0.0424
-0.0023184,-1.06,-0.0424
-0.002318,-1.06,-0.0416
-0.0023176,-1.06,-0.0432
-0.0023172,-1.06,-0.0424
-0.0023168,-1.06,-0.0432
-0.0023164,-1.06,-0.0408
-0.002316,-1.06,-0.0424
-0.0023156,-1.06,-0.0424
-0.0023152,-1.06,-0.0416
-0.0023148,-1.06,-0.0416
-0.0023144,-1.06,-0.044
-0.002314,-1.06,-0.0424
-0.0023136,-1.06,-0.0424
-0.0023132,-1.06,-0.0408
-0.0023128,-1.06,-0.0416
