         51384866 function calls (51301263 primitive calls) in 294.583 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      495    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:50(_wrapfunc)
      460    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1178(set_markerfacecoloralt)
      285    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:37(_wrapit)
    50/10    0.001    0.000  294.181   29.418 C:/Users/ryank/Desktop/Work/Classes/Coding Projects/Python/PHYS210/Project 2-Animation/ising.py:74(ConvergenceSet)
      747    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:800(set_family)
      560    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:1170(set_text)
      543    0.001    0.000    0.010    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1011(get)
      418    0.001    0.000    0.001    0.000 {method 'copy' of 'numpy.ndarray' objects}
      113    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:734(get_xaxis_text2_transform)
      765    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:309(_set_artist_props)
      236    0.001    0.000    0.008    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:625(output)
     2171    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      461    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:625(axes)
        7    0.000    0.000    0.001    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       46    0.000    0.000    0.011    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:297(draw_markers)
      193    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:479(update_position)
       92    0.000    0.000    0.059    0.001 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:267(draw)
      277    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
      811    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:901(<listcomp>)
      694    0.000    0.000    0.000    0.000 {built-in method numpy.core.umath.seterrobj}
      435    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\colors.py:119(to_rgba)
      192    0.000    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:722(_set_tickdown)
       94    0.000    0.000    0.014    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2787(_revalidate)
      460    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1190(set_markersize)
       46    0.000    0.000    0.001    0.000 {built-in method matplotlib._path.cleanup_path}
      105    0.000    0.000    0.009    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1540(transform_path_non_affine)
      460    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1344(set_dash_joinstyle)
      460    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:721(set_transform)
       50    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1778(sum)
       14    0.000    0.000    0.000    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      460    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:584(is_numlike)
       70    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1996(rotate)
    32/24    0.000    0.000    0.052    0.002 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:780(reset_ticks)
  147/139    0.000    0.000    0.014    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1410(transform)
      194    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.generic' objects}
1479/1251    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2214(_get_is_affine)
      172    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:271(update_from)
      498    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\pyparsing.py:2409(parseImpl)
      113    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:391(apply_tickdir)
        4    0.000    0.000    0.109    0.027 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:966(_update_ticks)
      929    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:518(iterable)
      435    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\colors.py:98(_is_nth_color)
      192    0.000    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:716(_set_tickup)
     3050    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      543    0.000    0.000    0.018    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1462(findfont)
      460    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1397(set_solid_capstyle)
      570    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:619(write)
      460    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1357(set_solid_joinstyle)
      384    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2323(amin)
      975    0.000    0.000    0.004    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\_methods.py:37(_any)
      958    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2438(_get_is_affine)
      507    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:411(write)
       64    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:1862(_staircase)
   105/15    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\mathtext.py:2073(hlist_out)
     2316    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      347    0.000    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\numeric.py:2862(__exit__)
      249    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       75    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\ma\core.py:2902(_update_from)
     1129    0.000    0.000    0.000    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:210(axes)
      321    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:960(set_color)
      347    0.000    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\numeric.py:2857(__enter__)
      227    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.affine_transform}
       47    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\ma\core.py:2928(__array_finalize__)
       86    0.000    0.000    0.013    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:1300(_copy_tick_props)
      387    0.000    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2222(amax)
